ID,Destination_Places_ID,Source_Places_ID,TransportType,TransportDate,Places
31832,35,63,Bus,2022-06-15,11
31833,35,63,Bus,2022-06-02,12
31834,35,63,Bus,2022-06-24,15
31835,35,63,Bus,2022-06-13,14
31836,35,63,Bus,2022-06-07,12
31837,64,35,Plane,2022-06-17,10
31838,64,35,Plane,2022-06-30,11
31839,64,35,Plane,2022-06-18,10
31840,64,35,Plane,2022-06-01,15
31841,64,35,Plane,2022-06-04,10
31842,64,35,Plane,2022-06-16,12
31843,64,35,Plane,2022-06-29,10
31844,64,35,Plane,2022-06-27,15
31845,64,35,Plane,2022-06-23,11
31846,64,35,Plane,2022-06-20,12
31847,64,35,Plane,2022-06-11,11
31848,64,35,Plane,2022-06-26,10
31849,64,35,Plane,2022-06-21,15
31850,64,35,Plane,2022-06-08,13
31851,64,35,Plane,2022-06-22,13
31852,64,35,Plane,2022-06-12,15
31853,64,35,Plane,2022-06-19,14
31854,64,35,Plane,2022-06-24,10
31855,64,35,Plane,2022-06-25,11
31856,64,35,Plane,2022-06-07,13
31857,64,35,Plane,2022-06-28,15
31858,35,64,Plane,2022-06-17,12
31859,35,64,Plane,2022-06-30,15
31860,35,64,Plane,2022-06-09,14
31861,35,64,Plane,2022-06-04,13
31862,35,64,Plane,2022-06-16,15
31863,35,64,Plane,2022-06-29,12
31864,35,64,Plane,2022-06-06,10
31865,35,64,Plane,2022-06-27,14
31866,35,64,Plane,2022-06-03,14
31867,35,64,Plane,2022-06-23,15
31868,35,64,Plane,2022-06-14,14
31869,35,64,Plane,2022-06-20,11
31870,35,64,Plane,2022-06-26,11
31871,35,64,Plane,2022-06-21,15
31872,35,64,Plane,2022-06-22,15
31873,35,64,Plane,2022-06-19,14
31874,35,64,Plane,2022-06-15,11
31875,35,64,Plane,2022-06-02,10
31876,35,64,Plane,2022-06-24,14
31877,35,64,Plane,2022-06-13,15
31878,35,64,Plane,2022-06-07,11
31879,64,35,Bus,2022-06-17,10
31880,64,35,Bus,2022-06-30,12
31881,64,35,Bus,2022-06-18,10
31882,64,35,Bus,2022-06-01,12
31883,64,35,Bus,2022-06-09,12
31884,64,35,Bus,2022-06-16,13
31885,64,35,Bus,2022-06-29,13
31886,64,35,Bus,2022-06-03,14
31887,64,35,Bus,2022-06-14,12
31888,64,35,Bus,2022-06-20,11
31889,64,35,Bus,2022-06-11,10
31890,64,35,Bus,2022-06-21,13
31891,64,35,Bus,2022-06-08,13
31892,64,35,Bus,2022-06-10,10
31893,64,35,Bus,2022-06-12,15
31894,64,35,Bus,2022-06-05,10
31895,64,35,Bus,2022-06-02,11
31896,64,35,Bus,2022-06-24,13
31897,64,35,Bus,2022-06-13,15
31898,64,35,Bus,2022-06-25,10
31899,64,35,Bus,2022-06-28,13
31900,35,64,Bus,2022-06-17,14
31901,35,64,Bus,2022-06-30,11
31902,35,64,Bus,2022-06-18,12
31903,35,64,Bus,2022-06-09,15
31904,35,64,Bus,2022-06-01,13
31905,35,64,Bus,2022-06-16,15
31906,35,64,Bus,2022-06-29,12
31907,35,64,Bus,2022-06-27,15
31908,35,64,Bus,2022-06-06,15
31909,35,64,Bus,2022-06-03,11
31910,35,64,Bus,2022-06-20,12
31911,35,64,Bus,2022-06-11,13
31912,35,64,Bus,2022-06-21,15
31913,35,64,Bus,2022-06-10,11
31914,35,64,Bus,2022-06-22,10
31915,35,64,Bus,2022-06-12,10
31916,35,64,Bus,2022-06-19,12
31917,35,64,Bus,2022-06-15,14
31918,35,64,Bus,2022-06-02,13
31919,35,64,Bus,2022-06-13,11
31920,35,64,Bus,2022-06-07,13
31921,65,35,Plane,2022-06-18,10
31922,65,35,Plane,2022-06-01,10
31923,65,35,Plane,2022-06-04,14
31924,65,35,Plane,2022-06-29,15
31925,65,35,Plane,2022-06-06,15
31926,65,35,Plane,2022-06-27,15
31927,65,35,Plane,2022-06-03,13
31928,65,35,Plane,2022-06-23,15
31929,65,35,Plane,2022-06-11,10
31930,65,35,Plane,2022-06-26,13
31931,65,35,Plane,2022-06-08,12
31932,65,35,Plane,2022-06-10,14
31933,65,35,Plane,2022-06-22,14
31934,65,35,Plane,2022-06-12,10
31935,65,35,Plane,2022-06-05,15
31936,65,35,Plane,2022-06-15,11
31937,65,35,Plane,2022-06-02,10
31938,65,35,Plane,2022-06-24,12
31939,65,35,Plane,2022-06-25,13
31940,65,35,Plane,2022-06-07,12
31941,65,35,Plane,2022-06-28,13
31942,35,65,Plane,2022-06-17,10
31943,35,65,Plane,2022-06-30,10
31944,35,65,Plane,2022-06-18,13
31945,35,65,Plane,2022-06-01,11
31946,35,65,Plane,2022-06-04,13
31947,35,65,Plane,2022-06-16,13
31948,35,65,Plane,2022-06-29,15
31949,35,65,Plane,2022-06-27,10
31950,35,65,Plane,2022-06-03,14
31951,35,65,Plane,2022-06-23,11
31952,35,65,Plane,2022-06-14,13
31953,35,65,Plane,2022-06-11,15
31954,35,65,Plane,2022-06-22,14
31955,35,65,Plane,2022-06-19,14
31956,35,65,Plane,2022-06-05,14
31957,35,65,Plane,2022-06-15,10
31958,35,65,Plane,2022-06-24,14
31959,35,65,Plane,2022-06-13,10
31960,35,65,Plane,2022-06-25,12
31961,35,65,Plane,2022-06-07,15
31962,35,65,Plane,2022-06-28,14
31963,65,35,Bus,2022-06-17,14
31964,65,35,Bus,2022-06-30,14
31965,65,35,Bus,2022-06-18,15
31966,65,35,Bus,2022-06-01,14
31967,65,35,Bus,2022-06-09,12
31968,65,35,Bus,2022-06-04,13
31969,65,35,Bus,2022-06-16,13
31970,65,35,Bus,2022-06-29,10
31971,65,35,Bus,2022-06-06,14
31972,65,35,Bus,2022-06-27,15
31973,65,35,Bus,2022-06-23,14
31974,65,35,Bus,2022-06-14,10
31975,65,35,Bus,2022-06-11,11
31976,65,35,Bus,2022-06-26,13
31977,65,35,Bus,2022-06-08,12
31978,65,35,Bus,2022-06-19,11
31979,65,35,Bus,2022-06-15,15
31980,65,35,Bus,2022-06-02,12
31981,65,35,Bus,2022-06-24,14
31982,65,35,Bus,2022-06-13,13
31983,65,35,Bus,2022-06-28,11
31984,35,65,Bus,2022-06-17,10
31985,35,65,Bus,2022-06-09,10
31986,35,65,Bus,2022-06-01,14
31987,35,65,Bus,2022-06-04,10
31988,35,65,Bus,2022-06-16,14
31989,35,65,Bus,2022-06-29,11
31990,35,65,Bus,2022-06-27,15
31991,35,65,Bus,2022-06-06,12
31992,35,65,Bus,2022-06-03,11
31993,35,65,Bus,2022-06-11,11
31994,35,65,Bus,2022-06-26,13
31995,35,65,Bus,2022-06-21,14
31996,35,65,Bus,2022-06-08,11
31997,35,65,Bus,2022-06-10,10
31998,35,65,Bus,2022-06-22,15
31999,35,65,Bus,2022-06-12,15
32000,35,65,Bus,2022-06-15,12
32001,35,65,Bus,2022-06-02,10
32002,35,65,Bus,2022-06-24,15
32003,35,65,Bus,2022-06-07,14
32004,35,65,Bus,2022-06-28,10
32005,66,35,Plane,2022-06-17,10
32006,66,35,Plane,2022-06-30,11
32007,66,35,Plane,2022-06-18,14
32008,66,35,Plane,2022-06-01,12
32009,66,35,Plane,2022-06-09,12
32010,66,35,Plane,2022-06-04,12
32011,66,35,Plane,2022-06-16,11
32012,66,35,Plane,2022-06-29,15
32013,66,35,Plane,2022-06-06,12
32014,66,35,Plane,2022-06-03,15
32015,66,35,Plane,2022-06-23,13
32016,66,35,Plane,2022-06-14,12
32017,66,35,Plane,2022-06-20,11
32018,66,35,Plane,2022-06-11,15
32019,66,35,Plane,2022-06-22,13
32020,66,35,Plane,2022-06-12,12
32021,66,35,Plane,2022-06-05,14
32022,66,35,Plane,2022-06-02,11
32023,66,35,Plane,2022-06-24,14
32024,66,35,Plane,2022-06-25,13
32025,66,35,Plane,2022-06-07,13
32026,35,66,Plane,2022-06-17,13
32027,35,66,Plane,2022-06-30,12
32028,35,66,Plane,2022-06-09,11
32029,35,66,Plane,2022-06-16,14
32030,35,66,Plane,2022-06-27,14
32031,35,66,Plane,2022-06-06,15
32032,35,66,Plane,2022-06-03,13
32033,35,66,Plane,2022-06-23,10
32034,35,66,Plane,2022-06-14,11
32035,35,66,Plane,2022-06-11,13
32036,35,66,Plane,2022-06-08,15
32037,35,66,Plane,2022-06-10,14
32038,35,66,Plane,2022-06-22,14
32039,35,66,Plane,2022-06-12,15
32040,35,66,Plane,2022-06-19,15
32041,35,66,Plane,2022-06-15,11
32042,35,66,Plane,2022-06-02,13
32043,35,66,Plane,2022-06-24,15
32044,35,66,Plane,2022-06-13,11
32045,35,66,Plane,2022-06-07,15
32046,35,66,Plane,2022-06-28,11
32047,66,35,Bus,2022-06-30,14
32048,66,35,Bus,2022-06-18,10
32049,66,35,Bus,2022-06-01,15
32050,66,35,Bus,2022-06-09,14
32051,66,35,Bus,2022-06-04,12
32052,66,35,Bus,2022-06-29,12
32053,66,35,Bus,2022-06-27,10
32054,66,35,Bus,2022-06-06,10
32055,66,35,Bus,2022-06-14,11
32056,66,35,Bus,2022-06-11,14
32057,66,35,Bus,2022-06-26,12
32058,66,35,Bus,2022-06-21,13
32059,66,35,Bus,2022-06-08,10
32060,66,35,Bus,2022-06-10,15
32061,66,35,Bus,2022-06-22,14
32062,66,35,Bus,2022-06-12,11
32063,66,35,Bus,2022-06-05,15
32064,66,35,Bus,2022-06-24,11
32065,66,35,Bus,2022-06-13,11
32066,66,35,Bus,2022-06-25,13
32067,66,35,Bus,2022-06-07,11
32068,35,66,Bus,2022-06-17,10
32069,35,66,Bus,2022-06-30,14
32070,35,66,Bus,2022-06-18,10
32071,35,66,Bus,2022-06-01,11
32072,35,66,Bus,2022-06-09,11
32073,35,66,Bus,2022-06-16,13
32074,35,66,Bus,2022-06-29,12
32075,35,66,Bus,2022-06-27,11
32076,35,66,Bus,2022-06-06,15
32077,35,66,Bus,2022-06-23,12
32078,35,66,Bus,2022-06-26,12
32079,35,66,Bus,2022-06-21,11
32080,35,66,Bus,2022-06-08,10
32081,35,66,Bus,2022-06-22,13
32082,35,66,Bus,2022-06-12,13
32083,35,66,Bus,2022-06-05,13
32084,35,66,Bus,2022-06-15,10
32085,35,66,Bus,2022-06-02,14
32086,35,66,Bus,2022-06-24,15
32087,35,66,Bus,2022-06-25,15
32088,35,66,Bus,2022-06-07,11
32089,67,35,Plane,2022-06-18,12
32090,67,35,Plane,2022-06-01,15
32091,67,35,Plane,2022-06-09,14
32092,67,35,Plane,2022-06-04,14
32093,67,35,Plane,2022-06-16,13
32094,67,35,Plane,2022-06-29,15
32095,67,35,Plane,2022-06-27,13
32096,67,35,Plane,2022-06-03,15
32097,67,35,Plane,2022-06-20,14
32098,67,35,Plane,2022-06-11,12
32099,67,35,Plane,2022-06-26,10
32100,67,35,Plane,2022-06-21,15
32101,67,35,Plane,2022-06-10,10
32102,67,35,Plane,2022-06-22,11
32103,67,35,Plane,2022-06-19,10
32104,67,35,Plane,2022-06-15,13
32105,67,35,Plane,2022-06-02,15
32106,67,35,Plane,2022-06-24,15
32107,67,35,Plane,2022-06-13,14
32108,67,35,Plane,2022-06-25,11
32109,67,35,Plane,2022-06-28,10
32110,35,67,Plane,2022-06-17,15
32111,35,67,Plane,2022-06-30,14
32112,35,67,Plane,2022-06-01,14
32113,35,67,Plane,2022-06-09,15
32114,35,67,Plane,2022-06-04,10
32115,35,67,Plane,2022-06-16,15
32116,35,67,Plane,2022-06-29,15
32117,35,67,Plane,2022-06-06,12
32118,35,67,Plane,2022-06-27,10
32119,35,67,Plane,2022-06-03,12
32120,35,67,Plane,2022-06-26,14
32121,35,67,Plane,2022-06-21,13
32122,35,67,Plane,2022-06-08,12
32123,35,67,Plane,2022-06-10,12
32124,35,67,Plane,2022-06-22,14
32125,35,67,Plane,2022-06-12,15
32126,35,67,Plane,2022-06-15,13
32127,35,67,Plane,2022-06-24,14
32128,35,67,Plane,2022-06-13,11
32129,35,67,Plane,2022-06-25,14
32130,35,67,Plane,2022-06-07,11
32131,67,35,Bus,2022-06-17,14
32132,67,35,Bus,2022-06-18,13
32133,67,35,Bus,2022-06-16,14
32134,67,35,Bus,2022-06-29,12
32135,67,35,Bus,2022-06-06,11
32136,67,35,Bus,2022-06-27,12
32137,67,35,Bus,2022-06-03,14
32138,67,35,Bus,2022-06-23,15
32139,67,35,Bus,2022-06-14,15
32140,67,35,Bus,2022-06-20,14
32141,67,35,Bus,2022-06-11,10
32142,67,35,Bus,2022-06-26,14
32143,67,35,Bus,2022-06-21,11
32144,67,35,Bus,2022-06-10,12
32145,67,35,Bus,2022-06-22,11
32146,67,35,Bus,2022-06-19,13
32147,67,35,Bus,2022-06-05,11
32148,67,35,Bus,2022-06-02,13
32149,67,35,Bus,2022-06-25,14
32150,67,35,Bus,2022-06-07,15
32151,67,35,Bus,2022-06-28,14
32152,35,67,Bus,2022-06-17,10
32153,35,67,Bus,2022-06-30,13
32154,35,67,Bus,2022-06-18,15
32155,35,67,Bus,2022-06-01,13
32156,35,67,Bus,2022-06-16,12
32157,35,67,Bus,2022-06-29,10
32158,35,67,Bus,2022-06-06,15
32159,35,67,Bus,2022-06-27,12
32160,35,67,Bus,2022-06-03,10
32161,35,67,Bus,2022-06-14,10
32162,35,67,Bus,2022-06-26,13
32163,35,67,Bus,2022-06-10,11
32164,35,67,Bus,2022-06-22,14
32165,35,67,Bus,2022-06-12,11
32166,35,67,Bus,2022-06-19,14
32167,35,67,Bus,2022-06-15,15
32168,35,67,Bus,2022-06-02,12
32169,35,67,Bus,2022-06-24,15
32170,35,67,Bus,2022-06-25,15
32171,35,67,Bus,2022-06-07,11
32172,35,67,Bus,2022-06-28,15
32173,68,35,Plane,2022-06-17,12
32174,68,35,Plane,2022-06-30,15
32175,68,35,Plane,2022-06-04,12
32176,68,35,Plane,2022-06-16,15
32177,68,35,Plane,2022-06-06,13
32178,68,35,Plane,2022-06-23,14
32179,68,35,Plane,2022-06-14,15
32180,68,35,Plane,2022-06-20,11
32181,68,35,Plane,2022-06-11,11
32182,68,35,Plane,2022-06-21,14
32183,68,35,Plane,2022-06-08,12
32184,68,35,Plane,2022-06-10,14
32185,68,35,Plane,2022-06-22,13
32186,68,35,Plane,2022-06-19,15
32187,68,35,Plane,2022-06-15,15
32188,68,35,Plane,2022-06-05,11
32189,68,35,Plane,2022-06-02,11
32190,68,35,Plane,2022-06-13,15
32191,68,35,Plane,2022-06-25,15
32192,68,35,Plane,2022-06-07,12
32193,68,35,Plane,2022-06-28,10
32194,35,68,Plane,2022-06-09,13
32195,35,68,Plane,2022-06-01,14
32196,35,68,Plane,2022-06-16,14
32197,35,68,Plane,2022-06-29,10
32198,35,68,Plane,2022-06-27,10
32199,35,68,Plane,2022-06-06,13
32200,35,68,Plane,2022-06-23,15
32201,35,68,Plane,2022-06-11,15
32202,35,68,Plane,2022-06-26,14
32203,35,68,Plane,2022-06-10,14
32204,35,68,Plane,2022-06-22,13
32205,35,68,Plane,2022-06-12,11
32206,35,68,Plane,2022-06-19,12
32207,35,68,Plane,2022-06-15,10
32208,35,68,Plane,2022-06-05,14
32209,35,68,Plane,2022-06-02,15
32210,35,68,Plane,2022-06-24,10
32211,35,68,Plane,2022-06-13,11
32212,35,68,Plane,2022-06-25,10
32213,35,68,Plane,2022-06-07,14
32214,35,68,Plane,2022-06-28,14
32215,68,35,Bus,2022-06-30,10
32216,68,35,Bus,2022-06-18,12
32217,68,35,Bus,2022-06-09,10
32218,68,35,Bus,2022-06-16,13
32219,68,35,Bus,2022-06-29,12
32220,68,35,Bus,2022-06-06,12
32221,68,35,Bus,2022-06-27,12
32222,68,35,Bus,2022-06-03,10
32223,68,35,Bus,2022-06-23,13
32224,68,35,Bus,2022-06-11,10
32225,68,35,Bus,2022-06-21,12
32226,68,35,Bus,2022-06-08,10
32227,68,35,Bus,2022-06-10,10
32228,68,35,Bus,2022-06-22,14
32229,68,35,Bus,2022-06-12,11
32230,68,35,Bus,2022-06-15,14
32231,68,35,Bus,2022-06-05,14
32232,68,35,Bus,2022-06-02,12
32233,68,35,Bus,2022-06-24,14
32234,68,35,Bus,2022-06-13,12
32235,68,35,Bus,2022-06-28,11
32236,35,68,Bus,2022-06-17,10
32237,35,68,Bus,2022-06-30,13
32238,35,68,Bus,2022-06-18,15
32239,35,68,Bus,2022-06-01,14
32240,35,68,Bus,2022-06-09,11
32241,35,68,Bus,2022-06-06,15
32242,35,68,Bus,2022-06-23,10
32243,35,68,Bus,2022-06-20,14
32244,35,68,Bus,2022-06-26,10
32245,35,68,Bus,2022-06-21,10
32246,35,68,Bus,2022-06-08,14
32247,35,68,Bus,2022-06-10,12
32248,35,68,Bus,2022-06-22,10
32249,35,68,Bus,2022-06-12,15
32250,35,68,Bus,2022-06-15,13
32251,35,68,Bus,2022-06-05,14
32252,35,68,Bus,2022-06-02,14
32253,35,68,Bus,2022-06-24,12
32254,35,68,Bus,2022-06-13,15
32255,35,68,Bus,2022-06-25,14
32256,35,68,Bus,2022-06-07,13
32257,69,35,Plane,2022-06-17,12
32258,69,35,Plane,2022-06-30,12
32259,69,35,Plane,2022-06-01,12
32260,69,35,Plane,2022-06-09,14
32261,69,35,Plane,2022-06-04,13
32262,69,35,Plane,2022-06-16,13
32263,69,35,Plane,2022-06-27,12
32264,69,35,Plane,2022-06-03,10
32265,69,35,Plane,2022-06-23,12
32266,69,35,Plane,2022-06-14,11
32267,69,35,Plane,2022-06-20,12
32268,69,35,Plane,2022-06-21,15
32269,69,35,Plane,2022-06-22,13
32270,69,35,Plane,2022-06-12,15
32271,69,35,Plane,2022-06-19,13
32272,69,35,Plane,2022-06-05,15
32273,69,35,Plane,2022-06-02,15
32274,69,35,Plane,2022-06-24,11
32275,69,35,Plane,2022-06-13,10
32276,69,35,Plane,2022-06-25,11
32277,69,35,Plane,2022-06-07,14
32278,35,69,Plane,2022-06-17,12
32279,35,69,Plane,2022-06-30,12
32280,35,69,Plane,2022-06-01,11
32281,35,69,Plane,2022-06-09,15
32282,35,69,Plane,2022-06-04,14
32283,35,69,Plane,2022-06-16,13
32284,35,69,Plane,2022-06-29,10
32285,35,69,Plane,2022-06-23,13
32286,35,69,Plane,2022-06-14,13
32287,35,69,Plane,2022-06-20,11
32288,35,69,Plane,2022-06-26,10
32289,35,69,Plane,2022-06-21,15
32290,35,69,Plane,2022-06-08,12
32291,35,69,Plane,2022-06-10,12
32292,35,69,Plane,2022-06-12,11
32293,35,69,Plane,2022-06-19,10
32294,35,69,Plane,2022-06-15,11
32295,35,69,Plane,2022-06-05,11
32296,35,69,Plane,2022-06-02,10
32297,35,69,Plane,2022-06-24,14
32298,35,69,Plane,2022-06-07,10
32299,69,35,Bus,2022-06-30,12
32300,69,35,Bus,2022-06-18,15
32301,69,35,Bus,2022-06-09,15
32302,69,35,Bus,2022-06-01,11
32303,69,35,Bus,2022-06-04,10
32304,69,35,Bus,2022-06-16,10
32305,69,35,Bus,2022-06-29,12
32306,69,35,Bus,2022-06-06,13
32307,69,35,Bus,2022-06-03,12
32308,69,35,Bus,2022-06-14,12
32309,69,35,Bus,2022-06-20,10
32310,69,35,Bus,2022-06-26,13
32311,69,35,Bus,2022-06-21,10
32312,69,35,Bus,2022-06-19,11
32313,69,35,Bus,2022-06-05,13
32314,69,35,Bus,2022-06-02,11
32315,69,35,Bus,2022-06-24,15
32316,69,35,Bus,2022-06-13,11
32317,69,35,Bus,2022-06-25,11
32318,69,35,Bus,2022-06-07,11
32319,69,35,Bus,2022-06-28,15
32320,35,69,Bus,2022-06-30,14
32321,35,69,Bus,2022-06-18,11
32322,35,69,Bus,2022-06-01,10
32323,35,69,Bus,2022-06-09,14
32324,35,69,Bus,2022-06-04,10
32325,35,69,Bus,2022-06-16,12
32326,35,69,Bus,2022-06-29,11
32327,35,69,Bus,2022-06-06,15
32328,35,69,Bus,2022-06-27,11
32329,35,69,Bus,2022-06-23,15
32330,35,69,Bus,2022-06-14,10
32331,35,69,Bus,2022-06-20,13
32332,35,69,Bus,2022-06-11,11
32333,35,69,Bus,2022-06-26,13
32334,35,69,Bus,2022-06-08,11
32335,35,69,Bus,2022-06-10,10
32336,35,69,Bus,2022-06-22,11
32337,35,69,Bus,2022-06-15,12
32338,35,69,Bus,2022-06-05,14
32339,35,69,Bus,2022-06-13,10
32340,35,69,Bus,2022-06-28,12
32341,59,36,Plane,2022-06-17,15
32342,59,36,Plane,2022-06-30,14
32343,59,36,Plane,2022-06-18,11
32344,59,36,Plane,2022-06-09,15
32345,59,36,Plane,2022-06-01,15
32346,59,36,Plane,2022-06-04,12
32347,59,36,Plane,2022-06-06,15
32348,59,36,Plane,2022-06-27,11
32349,59,36,Plane,2022-06-23,13
32350,59,36,Plane,2022-06-20,15
32351,59,36,Plane,2022-06-21,15
32352,59,36,Plane,2022-06-08,15
32353,59,36,Plane,2022-06-22,15
32354,59,36,Plane,2022-06-12,13
32355,59,36,Plane,2022-06-19,12
32356,59,36,Plane,2022-06-15,13
32357,59,36,Plane,2022-06-05,15
32358,59,36,Plane,2022-06-02,12
32359,59,36,Plane,2022-06-24,14
32360,59,36,Plane,2022-06-25,14
32361,59,36,Plane,2022-06-07,10
32362,36,59,Plane,2022-06-17,14
32363,36,59,Plane,2022-06-30,11
32364,36,59,Plane,2022-06-18,11
32365,36,59,Plane,2022-06-01,10
32366,36,59,Plane,2022-06-09,13
32367,36,59,Plane,2022-06-29,12
32368,36,59,Plane,2022-06-06,11
32369,36,59,Plane,2022-06-03,14
32370,36,59,Plane,2022-06-20,13
32371,36,59,Plane,2022-06-11,13
32372,36,59,Plane,2022-06-26,10
32373,36,59,Plane,2022-06-21,14
32374,36,59,Plane,2022-06-08,13
32375,36,59,Plane,2022-06-10,14
32376,36,59,Plane,2022-06-22,14
32377,36,59,Plane,2022-06-19,14
32378,36,59,Plane,2022-06-15,13
32379,36,59,Plane,2022-06-24,15
32380,36,59,Plane,2022-06-13,15
32381,36,59,Plane,2022-06-07,10
32382,36,59,Plane,2022-06-28,12
32383,59,36,Bus,2022-06-30,14
32384,59,36,Bus,2022-06-18,12
32385,59,36,Bus,2022-06-09,13
32386,59,36,Bus,2022-06-01,12
32387,59,36,Bus,2022-06-29,12
32388,59,36,Bus,2022-06-27,10
32389,59,36,Bus,2022-06-03,10
32390,59,36,Bus,2022-06-23,15
32391,59,36,Bus,2022-06-14,10
32392,59,36,Bus,2022-06-20,10
32393,59,36,Bus,2022-06-11,15
32394,59,36,Bus,2022-06-26,13
32395,59,36,Bus,2022-06-21,10
32396,59,36,Bus,2022-06-08,14
32397,59,36,Bus,2022-06-10,15
32398,59,36,Bus,2022-06-22,15
32399,59,36,Bus,2022-06-12,10
32400,59,36,Bus,2022-06-19,14
32401,59,36,Bus,2022-06-15,11
32402,59,36,Bus,2022-06-13,14
32403,59,36,Bus,2022-06-28,12
32404,36,59,Bus,2022-06-17,10
32405,36,59,Bus,2022-06-30,10
32406,36,59,Bus,2022-06-18,13
32407,36,59,Bus,2022-06-01,15
32408,36,59,Bus,2022-06-09,12
32409,36,59,Bus,2022-06-29,13
32410,36,59,Bus,2022-06-06,10
32411,36,59,Bus,2022-06-27,13
32412,36,59,Bus,2022-06-03,13
32413,36,59,Bus,2022-06-14,12
32414,36,59,Bus,2022-06-20,15
32415,36,59,Bus,2022-06-26,15
32416,36,59,Bus,2022-06-21,15
32417,36,59,Bus,2022-06-08,10
32418,36,59,Bus,2022-06-22,12
32419,36,59,Bus,2022-06-12,12
32420,36,59,Bus,2022-06-19,13
32421,36,59,Bus,2022-06-02,11
32422,36,59,Bus,2022-06-13,12
32423,36,59,Bus,2022-06-07,15
32424,36,59,Bus,2022-06-28,13
32425,60,36,Plane,2022-06-17,13
32426,60,36,Plane,2022-06-30,12
32427,60,36,Plane,2022-06-09,13
32428,60,36,Plane,2022-06-04,13
32429,60,36,Plane,2022-06-16,14
32430,60,36,Plane,2022-06-27,15
32431,60,36,Plane,2022-06-06,13
32432,60,36,Plane,2022-06-03,15
32433,60,36,Plane,2022-06-14,13
32434,60,36,Plane,2022-06-20,12
32435,60,36,Plane,2022-06-11,12
32436,60,36,Plane,2022-06-21,13
32437,60,36,Plane,2022-06-08,12
32438,60,36,Plane,2022-06-22,12
32439,60,36,Plane,2022-06-12,15
32440,60,36,Plane,2022-06-19,13
32441,60,36,Plane,2022-06-24,12
32442,60,36,Plane,2022-06-13,11
32443,60,36,Plane,2022-06-25,11
32444,60,36,Plane,2022-06-07,11
32445,60,36,Plane,2022-06-28,10
32446,36,60,Plane,2022-06-17,12
32447,36,60,Plane,2022-06-18,15
32448,36,60,Plane,2022-06-09,15
32449,36,60,Plane,2022-06-04,14
32450,36,60,Plane,2022-06-16,10
32451,36,60,Plane,2022-06-29,15
32452,36,60,Plane,2022-06-06,13
32453,36,60,Plane,2022-06-27,15
32454,36,60,Plane,2022-06-03,14
32455,36,60,Plane,2022-06-14,14
32456,36,60,Plane,2022-06-20,15
32457,36,60,Plane,2022-06-11,15
32458,36,60,Plane,2022-06-26,15
32459,36,60,Plane,2022-06-10,10
32460,36,60,Plane,2022-06-22,12
32461,36,60,Plane,2022-06-12,15
32462,36,60,Plane,2022-06-19,11
32463,36,60,Plane,2022-06-15,10
32464,36,60,Plane,2022-06-02,15
32465,36,60,Plane,2022-06-24,12
32466,36,60,Plane,2022-06-25,10
32467,60,36,Bus,2022-06-30,11
32468,60,36,Bus,2022-06-18,13
32469,60,36,Bus,2022-06-01,13
32470,60,36,Bus,2022-06-04,15
32471,60,36,Bus,2022-06-16,10
32472,60,36,Bus,2022-06-06,10
32473,60,36,Bus,2022-06-03,14
32474,60,36,Bus,2022-06-11,11
32475,60,36,Bus,2022-06-26,12
32476,60,36,Bus,2022-06-21,10
32477,60,36,Bus,2022-06-10,11
32478,60,36,Bus,2022-06-22,15
32479,60,36,Bus,2022-06-12,15
32480,60,36,Bus,2022-06-19,12
32481,60,36,Bus,2022-06-05,14
32482,60,36,Bus,2022-06-02,10
32483,60,36,Bus,2022-06-24,13
32484,60,36,Bus,2022-06-13,11
32485,60,36,Bus,2022-06-25,14
32486,60,36,Bus,2022-06-07,15
32487,60,36,Bus,2022-06-28,11
32488,36,60,Bus,2022-06-17,13
32489,36,60,Bus,2022-06-01,13
32490,36,60,Bus,2022-06-09,11
32491,36,60,Bus,2022-06-04,13
32492,36,60,Bus,2022-06-29,14
32493,36,60,Bus,2022-06-27,13
32494,36,60,Bus,2022-06-03,11
32495,36,60,Bus,2022-06-20,11
32496,36,60,Bus,2022-06-11,14
32497,36,60,Bus,2022-06-26,14
32498,36,60,Bus,2022-06-21,13
32499,36,60,Bus,2022-06-08,11
32500,36,60,Bus,2022-06-10,11
32501,36,60,Bus,2022-06-22,14
32502,36,60,Bus,2022-06-12,10
32503,36,60,Bus,2022-06-15,15
32504,36,60,Bus,2022-06-24,15
32505,36,60,Bus,2022-06-13,11
32506,36,60,Bus,2022-06-25,12
32507,36,60,Bus,2022-06-07,11
32508,36,60,Bus,2022-06-28,15
32509,61,36,Plane,2022-06-17,13
32510,61,36,Plane,2022-06-30,11
32511,61,36,Plane,2022-06-04,10
32512,61,36,Plane,2022-06-16,13
32513,61,36,Plane,2022-06-29,10
32514,61,36,Plane,2022-06-27,11
32515,61,36,Plane,2022-06-06,14
32516,61,36,Plane,2022-06-03,14
32517,61,36,Plane,2022-06-14,13
32518,61,36,Plane,2022-06-11,11
32519,61,36,Plane,2022-06-26,15
32520,61,36,Plane,2022-06-21,12
32521,61,36,Plane,2022-06-22,10
32522,61,36,Plane,2022-06-12,12
32523,61,36,Plane,2022-06-19,13
32524,61,36,Plane,2022-06-15,15
32525,61,36,Plane,2022-06-05,12
32526,61,36,Plane,2022-06-13,10
32527,61,36,Plane,2022-06-25,12
32528,61,36,Plane,2022-06-07,13
32529,61,36,Plane,2022-06-28,12
